; sensorId, category, index, temperature, humidity, pressure, gas_registance, gas_registance_log, gas_registance_diff
1,イタリアンロースト,7,34.58,27.7,100647.14,106048.05,11.571648,8.403,;
1,イタリアンロースト,8,34.68,27.71,100647.68,123552.13,11.724419,10.153,;
1,イタリアンロースト,9,34.75,27.7,100650.33,138828.64,11.840996,10.117,;
1,イタリアンロースト,0,34.8,27.65,100650.7,152471.7,11.934734,10.094,;
1,イタリアンロースト,1,34.7,27.62,100650.73,15391264,16.549311,14.615,;
1,イタリアンロースト,2,34.26,27.51,100654.63,11029283,16.216064,9.667,;
1,イタリアンロースト,3,34.06,27.6,100656.67,5764954.5,15.567307,9.351,;
1,イタリアンロースト,4,34.3,27.64,100658.41,566841.94,13.247836,7.681,;
1,イタリアンロースト,5,34.43,27.67,100663.55,544246.63,13.207158,9.959,;
1,イタリアンロースト,6,34.48,27.67,100659.59,524993.56,13.171142,9.964,;
1,イタリアンロースト,7,34.58,27.68,100655.95,105458.29,11.566071,8.395,;
1,イタリアンロースト,8,34.69,27.66,100653.19,123106.52,11.720805,10.155,;
1,イタリアンロースト,9,34.75,27.63,100653.59,138715.8,11.840182,10.119,;
1,イタリアンロースト,0,34.79,27.62,100654.08,152744.63,11.936522,10.096,;
1,イタリアンロースト,1,34.69,27.6,100654.8,15600095,16.562788,14.626,;
1,イタリアンロースト,2,34.26,27.47,100659.04,10973878,16.211029,9.648,;
1,イタリアンロースト,3,34.06,27.57,100663.13,5764954.5,15.567307,9.356,;
1,イタリアンロースト,4,34.31,27.62,100665.36,565902.19,13.246177,7.679,;
1,イタリアンロースト,5,34.42,27.64,100663.28,542948.06,13.204769,9.959,;
1,イタリアンロースト,6,34.48,27.64,100665.72,522982.63,13.167303,9.963,;
1,イタリアンロースト,7,34.58,27.63,100662.76,105523.49,11.566689,8.399,;
1,イタリアンロースト,8,34.68,27.63,100661.2,122752.34,11.717924,10.151,;
1,イタリアンロースト,9,34.76,27.62,100662.16,138603.14,11.83937,10.121,;
1,イタリアンロースト,0,34.79,27.55,100658.57,151658.77,11.929388,10.095,;
1,イタリアンロースト,1,34.7,27.52,100658.73,15251571,16.540194,14.611,;
1,イタリアンロースト,2,34.26,27.41,100661.2,10853925,16.200037,9.66,;
1,イタリアンロースト,3,34.06,27.5,100660.92,5704735.5,15.556808,9.357,;
1,イタリアンロースト,4,34.31,27.56,100657,562637.37,13.240391,7.684,;
1,イタリアンロースト,5,34.42,27.59,100652.63,544246.63,13.207158,9.967,;
1,イタリアンロースト,6,34.48,27.6,100652.48,521384.94,13.164244,9.957,;
1,イタリアンロースト,7,34.58,27.59,100652.48,104875.05,11.560525,8.396,;
1,イタリアンロースト,8,34.69,27.59,100651.85,123373.49,11.722972,10.162,;
1,イタリアンロースト,9,34.75,27.58,100652.18,138603.14,11.83937,10.116,;
1,イタリアンロースト,0,34.79,27.53,100653.13,152199.77,11.932949,10.094,;
1,イタリアンロースト,1,34.7,27.5,100656.34,15348009,16.546495,14.614,;
1,イタリアンロースト,2,34.27,27.39,100657.15,10875539,16.202026,9.656,;
1,イタリアンロースト,3,34.05,27.49,100657.77,5758875,15.566253,9.364,;
1,イタリアンロースト,4,34.3,27.55,100659.7,564498.38,13.243692,7.677,;
1,イタリアンロースト,5,34.43,27.57,100656.64,542085.75,13.203179,9.959,;
1,イタリアンロースト,6,34.48,27.57,100655.48,519796.97,13.161194,9.958,;
1,イタリアンロースト,7,34.58,27.58,100649.6,105068.75,11.56237,8.401,;
1,イタリアンロースト,8,34.69,27.57,100651.78,122840.69,11.718643,10.156,;
1,イタリアンロースト,9,34.75,27.55,100652.44,138042.59,11.835318,10.117,;
1,イタリアンロースト,0,34.8,27.52,100653.47,151658.77,11.929388,10.094,;
1,イタリアンロースト,1,34.7,27.48,100652.77,15489482,16.555672,14.626,;
1,イタリアンロースト,2,34.26,27.36,100653.89,10789595,16.194094,9.638,;
1,イタリアンロースト,3,34.05,27.46,100651.84,5746755.5,15.564146,9.37,;
1,イタリアンロースト,4,34.3,27.52,100652.18,563101.44,13.241215,7.677,;
1,イタリアンロースト,5,34.42,27.55,100653.34,542085.75,13.203179,9.962,;
1,イタリアンロースト,6,34.47,27.54,100649.2,521384.94,13.164244,9.961,;
1,イタリアンロースト,7,34.58,27.56,100650.68,104617.9,11.55807,8.394,;
1,イタリアンロースト,8,34.68,27.54,100652.25,121962.84,11.711472,10.153,;
1,イタリアンロースト,9,34.75,27.52,100651.23,138154.34,11.836126,10.125,;
1,イタリアンロースト,0,34.8,27.48,100652.46,151389.7,11.927612,10.091,;
1,イタリアンロースト,1,34.69,27.44,100651.58,15198516,16.536709,14.609,;
1,イタリアンロースト,2,34.26,27.36,100653.78,10875539,16.202026,9.665,;
1,イタリアンロースト,3,34.06,27.45,100654.88,5734686.5,15.562043,9.36,;
1,イタリアンロースト,4,34.3,27.48,100652.34,563101.44,13.241215,7.679,;
1,イタリアンロースト,5,34.42,27.52,100650.82,541655.62,13.202386,9.961,;
1,イタリアンロースト,6,34.48,27.52,100651.34,520589.72,13.162718,9.96,;
1,イタリアンロースト,7,34.58,27.53,100650.97,104810.65,11.559911,8.397,;
1,イタリアンロースト,8,34.69,27.53,100651.43,122400.19,11.715052,10.155,;
1,イタリアンロースト,9,34.75,27.51,100653.76,137931.03,11.834509,10.119,;
1,イタリアンロースト,0,34.8,27.48,100653.45,151255.55,11.926726,10.092,;
1,イタリアンロースト,1,34.7,27.45,100653.59,15358800,16.547199,14.62,;
1,イタリアンロースト,2,34.27,27.32,100657.15,10853925,16.200037,9.653,;
1,イタリアンロースト,3,34.06,27.41,100656.23,5746755.5,15.564146,9.364,;
1,イタリアンロースト,4,34.31,27.48,100656.86,564965.5,13.24452,7.68,;
1,イタリアンロースト,5,34.43,27.5,100656.88,541226.19,13.201592,9.957,;
1,イタリアンロースト,6,34.48,27.51,100655.12,519006.59,13.159672,9.958,;
1,イタリアンロースト,7,34.58,27.5,100654.48,104875.05,11.560525,8.401,;
1,イタリアンロースト,8,34.69,27.49,100655.89,122488.04,11.715769,10.155,;
1,イタリアンロースト,9,34.75,27.49,100656.48,137931.03,11.834509,10.119,;
1,イタリアンロースト,0,34.8,27.45,100657.65,151524.13,11.9285,10.094,;
1,イタリアンロースト,1,34.7,27.4,100658.38,15209097,16.537405,14.609,;
1,イタリアンロースト,2,34.27,27.29,100656.62,10800264,16.195082,9.658,;
1,イタリアンロースト,3,34.06,27.39,100657.2,5704735.5,15.556808,9.362,;
1,イタリアンロースト,4,34.3,27.44,100655.56,560788.62,13.2371,7.68,;
1,イタリアンロースト,5,34.43,27.48,100654.49,541655.62,13.202386,9.965,;
1,イタリアンロースト,6,34.48,27.48,100655.79,517433.06,13.156635,9.954,;
1,イタリアンロースト,7,34.58,27.49,100652.45,104170.91,11.553788,8.397,;
1,イタリアンロースト,8,34.69,27.49,100651.78,122312.47,11.714334,10.161,;
1,イタリアンロースト,9,34.75,27.46,100651.41,137931.03,11.834509,10.12,;
1,イタリアンロースト,0,34.8,27.42,100656.63,151121.61,11.92584,10.091,;
1,イタリアンロースト,1,34.71,27.39,100660.41,15240930,16.539495,14.614,;
1,イタリアンロースト,2,34.26,27.29,100652.44,10800264,16.195082,9.656,;
1,イタリアンロースト,3,34.06,27.36,100661.55,5680998.5,15.552637,9.358,;
1,イタリアンロースト,4,34.3,27.43,100660.05,561711.44,13.238744,7.686,;
1,イタリアンロースト,5,34.43,27.45,100661.2,542085.75,13.203179,9.964,;
1,イタリアンロースト,6,34.48,27.46,100659.41,518218.62,13.158153,9.955,;
1,イタリアンロースト,7,34.58,27.48,100655.36,104170.91,11.553788,8.396,;
1,イタリアンロースト,8,34.69,27.44,100656.38,122224.88,11.713618,10.16,;
1,イタリアンロースト,9,34.75,27.44,100653.85,137486.58,11.831282,10.118,;
1,イタリアンロースト,0,34.8,27.4,100650.07,151389.7,11.927612,10.096,;
1,イタリアンロースト,1,34.7,27.38,100650.97,15283582,16.54229,14.615,;
1,イタリアンロースト,2,34.27,27.27,100652.76,10864721,16.201031,9.659,;
1,イタリアンロースト,3,34.06,27.35,100649.71,5686914.5,15.553679,9.353,;
1,イタリアンロースト,4,34.31,27.39,100652.3,563566.31,13.242041,7.688,;
1,イタリアンロースト,5,34.42,27.42,100651.31,541655.62,13.202386,9.96,;
1,イタリアンロースト,6,34.48,27.45,100650.85,519401.47,13.160433,9.958,;
1,イタリアンロースト,7,34.58,27.42,100647.21,104682.07,11.558683,8.398,;
1,イタリアンロースト,8,34.69,27.43,100650.09,122137.41,11.712902,10.154,;
1,イタリアンロースト,9,34.75,27.42,100650.69,137597.42,11.832088,10.119,;
1,イタリアンロースト,0,34.8,27.38,100654.52,151121.61,11.92584,10.094,;
1,イタリアンロースト,1,34.71,27.35,100654.63,15294282,16.54299,14.617,;
1,イタリアンロースト,2,34.27,27.24,100658.16,10694517,16.185242,9.642,;
1,イタリアンロースト,3,34.06,27.34,100648.83,5728671.5,15.560994,9.376,;
1,イタリアンロースト,4,34.3,27.38,100646.9,561249.69,13.237921,7.677,;
1,イタリアンロースト,5,34.42,27.4,100644.64,540369.38,13.200008,9.962,;
1,イタリアンロースト,6,34.48,27.42,100642.56,517825.53,13.157393,9.957,;
1,イタリアンロースト,7,34.58,27.41,100644.33,104617.9,11.55807,8.401,;
1,イタリアンロースト,8,34.69,27.41,100647.73,121615.2,11.708617,10.151,;
1,イタリアンロースト,9,34.75,27.39,100645.27,137486.58,11.831282,10.123,;
1,イタリアンロースト,0,34.8,27.36,100652.1,151793.66,11.930277,10.099,;
1,イタリアンロースト,1,34.7,27.33,100651.74,15294282,16.54299,14.613,;
1,イタリアンロースト,2,34.26,27.22,100655.67,10810953,16.19607,9.653,;
1,イタリアンロースト,3,34.06,27.31,100648.69,5716678.5,15.558899,9.363,;
1,イタリアンロースト,4,34.3,27.37,100647.48,561711.44,13.238744,7.68,;
1,イタリアンロースト,5,34.43,27.39,100647.87,541226.19,13.201592,9.963,;
1,イタリアンロースト,6,34.48,27.4,100644.21,518218.62,13.158153,9.957,;
1,イタリアンロースト,7,34.58,27.39,100646.3,104362.01,11.555621,8.397,;
1,イタリアンロースト,8,34.69,27.4,100646,122224.88,11.713618,10.158,;
1,イタリアンロースト,9,34.75,27.38,100647.17,137597.42,11.832088,10.118,;
1,イタリアンロースト,0,34.8,27.35,100650.66,150854.45,11.92407,10.092,;
1,イタリアンロースト,1,34.71,27.31,100654.06,15283582,16.54229,14.618,;
1,イタリアンロースト,2,34.26,27.22,100649.53,10810953,16.19607,9.654,;
1,イタリアンロースト,3,34.07,27.31,100651.18,5752809,15.565199,9.369,;
1,イタリアンロースト,4,34.3,27.36,100649.42,561249.69,13.237921,7.673,;
1,イタリアンロースト,5,34.42,27.38,100644.29,538663.88,13.196847,9.959,;
1,イタリアンロースト,6,34.48,27.39,100645.44,519796.97,13.161194,9.964,;
1,イタリアンロースト,7,34.58,27.39,100645.24,104043.89,11.552568,8.391,;
1,イタリアンロースト,8,34.69,27.38,100645.09,121528.6,11.707905,10.155,;
1,イタリアンロースト,9,34.75,27.38,100644.55,137375.91,11.830477,10.123,;
1,イタリアンロースト,0,34.8,27.33,100647.68,150987.91,11.924955,10.094,;
1,イタリアンロースト,1,34.7,27.3,100648.59,15209097,16.537405,14.612,;
1,イタリアンロースト,2,34.27,27.21,100648.43,10747130,16.190149,9.653,;
1,イタリアンロースト,3,34.06,27.28,100649.09,5728671.5,15.560994,9.371,;
1,イタリアンロースト,4,34.31,27.35,100649.98,565902.19,13.246177,7.685,;
1,イタリアンロースト,5,34.43,27.37,100649.23,540369.38,13.200008,9.954,;
1,イタリアンロースト,6,34.48,27.39,100643.19,519401.47,13.160433,9.96,;
1,イタリアンロースト,7,34.58,27.38,100645.59,104362.01,11.555621,8.395,;
1,イタリアンロースト,8,34.69,27.37,100647.37,121442.13,11.707193,10.152,;
1,イタリアンロースト,9,34.75,27.35,100644.81,136825.23,11.82646,10.119,;
1,イタリアンロースト,0,34.8,27.33,100647.36,151793.66,11.930277,10.104,;
1,イタリアンロースト,1,34.7,27.3,100646.87,15230304,16.538797,14.609,;
1,イタリアンロースト,2,34.27,27.18,100648.2,10757715,16.191133,9.652,;
1,イタリアンロースト,3,34.06,27.26,100648.17,5692842.5,15.55472,9.364,;
1,イタリアンロースト,4,34.31,27.34,100647.99,561711.44,13.238744,7.684,;
1,イタリアンロースト,5,34.43,27.38,100649.41,537815.12,13.195271,9.957,;
1,イタリアンロースト,6,34.48,27.35,100650.52,517825.53,13.157393,9.962,;
1,イタリアンロースト,7,34.59,27.36,100647.95,103790.8,11.550133,8.393,;
1,イタリアンロースト,8,34.69,27.36,100645.15,121701.92,11.70933,10.159,;
1,イタリアンロースト,9,34.76,27.34,100648.02,137155.11,11.828868,10.12,;
1,イタリアンロースト,0,34.81,27.32,100646.87,150058.61,11.918781,10.09,;
1,イタリアンロースト,1,34.71,27.28,100647.78,15272897,16.54159,14.623,;
1,イタリアンロースト,2,34.26,27.17,100651.38,10747130,16.190149,9.649,;
1,イタリアンロースト,3,34.06,27.25,100649.92,5716678.5,15.558899,9.369,;
1,イタリアンロースト,4,34.31,27.3,100651.07,565902.19,13.246177,7.687,;
1,イタリアンロースト,5,34.43,27.34,100650.63,540797.44,13.2008,9.955,;
1,イタリアンロースト,6,34.49,27.34,100647.62,515479.5,13.152853,9.952,;
1,イタリアンロースト,7,34.58,27.33,100645.45,104170.91,11.553788,8.401,;
1,イタリアンロースト,8,34.69,27.36,100643.91,121528.6,11.707905,10.154,;
1,イタリアンロースト,9,34.76,27.31,100644.5,137486.58,11.831282,10.123,;
1,イタリアンロースト,0,34.8,27.29,100642.23,150588.23,11.922304,10.091,;
1,イタリアンロースト,1,34.71,27.24,100643.22,15219693,16.538101,14.616,;
1,イタリアンロースト,2,34.26,27.16,100649.36,10778947,16.193106,9.655,;
1,イタリアンロースト,3,34.07,27.23,100648.02,5651604,15.54745,9.354,;
1,イタリアンロースト,4,34.31,27.28,100647.2,563101.44,13.241215,7.694,;
1,イタリアンロースト,5,34.43,27.33,100646.64,540797.44,13.2008,9.96,;
1,イタリアンロースト,6,34.49,27.31,100644.81,518612.31,13.158912,9.958,;
1,イタリアンロースト,7,34.58,27.32,100643.49,103790.8,11.550133,8.391,;
1,イタリアンロースト,8,34.7,27.32,100645.57,122488.04,11.715769,10.166,;
1,イタリアンロースト,9,34.75,27.3,100643.48,137708.45,11.832894,10.117,;
1,イタリアンロースト,0,34.81,27.27,100643.18,150854.45,11.92407,10.091,;
1,イタリアンロースト,1,34.71,27.24,100644.09,15240930,16.539495,14.615,;
1,イタリアンロースト,2,34.27,27.12,100644.48,10715500,16.187202,9.648,;
1,イタリアンロースト,3,34.06,27.22,100644.44,5704735.5,15.556808,9.37,;
1,イタリアンロースト,4,34.3,27.29,100643.81,561711.44,13.238744,7.682,;
1,イタリアンロースト,5,34.43,27.31,100643.83,537391.75,13.194483,9.956,;
1,イタリアンロースト,6,34.48,27.3,100641.05,519006.59,13.159672,9.965,;
1,イタリアンロースト,7,34.59,27.31,100642.33,103853.95,11.550741,8.391,;
1,イタリアンロースト,8,34.7,27.32,100643.95,122050.06,11.712187,10.161,;
1,イタリアンロースト,9,34.76,27.28,100643.7,137155.11,11.828868,10.117,;
1,イタリアンロースト,0,34.81,27.27,100645.78,150455.48,11.921423,10.093,;
1,イタリアンロースト,1,34.71,27.23,100646.63,15262226,16.540892,14.619,;
1,イタリアンロースト,2,34.27,27.12,100645.62,10800264,16.195082,9.654,;
1,イタリアンロースト,3,34.06,27.2,100641.07,5680998.5,15.552637,9.358,;
1,イタリアンロースト,4,34.31,27.27,100643.43,564498.38,13.243692,7.691,;
1,イタリアンロースト,5,34.43,27.3,100640.67,538239.19,13.196058,9.952,;
1,イタリアンロースト,6,34.48,27.3,100638.09,514314.41,13.15059,9.955,;
1,イタリアンロースト,7,34.58,27.3,100640.16,104170.91,11.553788,8.403,;
1,イタリアンロースト,8,34.69,27.3,100643.04,122312.47,11.714334,10.161,;
1,イタリアンロースト,9,34.76,27.27,100641.8,136825.23,11.82646,10.112,;
1,イタリアンロースト,0,34.81,27.25,100643.08,151255.55,11.926726,10.1,;
1,イタリアンロースト,1,34.71,27.23,100641.47,15156337,16.53393,14.607,;
1,イタリアンロースト,2,34.28,27.11,100644.97,10704998,16.186222,9.652,;
1,イタリアンロースト,3,34.07,27.18,100646.41,5669204,15.550559,9.364,;
1,イタリアンロースト,4,34.31,27.25,100643.66,560788.62,13.2371,7.687,;
1,イタリアンロースト,5,34.43,27.29,100643.72,540369.38,13.200008,9.963,;
1,イタリアンロースト,6,34.48,27.28,100639.64,515090.53,13.152098,9.952,;
1,イタリアンロースト,7,34.59,27.28,100641.52,104234.53,11.554399,8.402,;
1,イタリアンロースト,8,34.69,27.28,100641.22,121183.43,11.705061,10.151,;
1,イタリアンロースト,9,34.76,27.26,100642.04,136387.86,11.823258,10.118,;
1,イタリアンロースト,0,34.8,27.24,100643.57,150588.23,11.922304,10.099,;
1,イタリアンロースト,1,34.71,27.21,100643.39,15031193,16.525639,14.603,;
1,イタリアンロースト,2,34.27,27.11,100646.23,10673616,16.183285,9.658,;
1,イタリアンロースト,3,34.07,27.18,100645.56,5692842.5,15.55472,9.371,;
1,イタリアンロースト,4,34.31,27.24,100646.24,564031.94,13.242867,7.688,;
1,イタリアンロースト,5,34.43,27.26,100645.38,537815.12,13.195271,9.952,;
1,イタリアンロースト,6,34.49,27.28,100642.31,518218.62,13.158153,9.963,;
1,イタリアンロースト,7,34.58,27.27,100639.3,103980.5,11.551959,8.394,;
1,イタリアンロースト,8,34.7,27.25,100641.71,121875.74,11.710757,10.159,;
1,イタリアンロースト,9,34.76,27.25,100642.57,136496.94,11.824058,10.113,;
1,イタリアンロースト,0,34.81,27.24,100644.03,150588.23,11.922304,10.098,;
1,イタリアンロースト,1,34.71,27.19,100643.98,15156337,16.53393,14.612,;
1,イタリアンロースト,2,34.27,27.08,100644.57,10684056,16.184263,9.65,;
1,イタリアンロースト,3,34.07,27.17,100645.73,5663325.5,15.549521,9.365,;
1,イタリアンロースト,4,34.3,27.21,100643.98,561711.44,13.238744,7.689,;
1,イタリアンロースト,5,34.43,27.25,100643.9,536969.06,13.193696,9.955,;
1,イタリアンロースト,6,34.48,27.25,100641.52,516649.84,13.155121,9.961,;
1,イタリアンロースト,7,34.58,27.26,100639.98,103853.95,11.550741,8.396,;
1,イタリアンロースト,8,34.69,27.25,100642.16,121269.54,11.70577,10.155,;
1,イタリアンロースト,9,34.76,27.23,100640.96,137597.42,11.832088,10.126,;
1,イタリアンロースト,0,34.82,27.21,100644.63,150854.45,11.92407,10.092,;
1,イタリアンロースト,1,34.71,27.17,100644.16,15145829,16.533236,14.609,;
1,イタリアンロースト,2,34.27,27.06,100643.81,10715500,16.187202,9.654,;
1,イタリアンロースト,3,34.07,27.13,100645.45,5669204,15.550559,9.363,;
1,イタリアンロースト,4,34.31,27.2,100644.26,559868.75,13.235457,7.685,;
1,イタリアンロースト,5,34.43,27.23,100641.9,539089.25,13.197637,9.962,;
1,イタリアンロースト,6,34.48,27.23,100640.7,516649.84,13.155121,9.957,;
1,イタリアンロースト,7,34.59,27.23,100640.4,103980.5,11.551959,8.397,;
1,イタリアンロースト,8,34.7,27.23,100643.77,121442.13,11.707193,10.155,;
1,イタリアンロースト,9,34.76,27.21,100643.1,136825.23,11.82646,10.119,;
1,イタリアンロースト,0,34.82,27.19,100647.39,150058.61,11.918781,10.092,;
1,イタリアンロースト,1,34.71,27.16,100643.98,15145829,16.533236,14.614,;
1,イタリアンロースト,2,34.27,27.04,100646.5,10704998,16.186222,9.653,;
1,イタリアンロースト,3,34.06,27.15,100646.38,5675095.5,15.551598,9.365,;
1,イタリアンロースト,4,34.31,27.18,100647.88,560788.62,13.2371,7.686,;
1,イタリアンロースト,5,34.43,27.21,100645.3,538663.88,13.196847,9.96,;
1,イタリアンロースト,6,34.48,27.21,100640.9,515869.03,13.153608,9.957,;
1,イタリアンロースト,7,34.59,27.2,100642.15,104043.89,11.552568,8.399,;
1,イタリアンロースト,8,34.7,27.21,100644.16,121701.92,11.70933,10.157,;
1,イタリアンロースト,9,34.76,27.18,100646.16,137155.11,11.828868,10.12,;
1,イタリアンロースト,0,34.81,27.17,100646.16,149795.2,11.917025,10.088,;
1,イタリアンロースト,1,34.71,27.14,100647.08,15093505,16.529776,14.613,;
1,イタリアンロースト,2,34.27,27.03,100649.84,10704998,16.186222,9.656,;
1,イタリアンロースト,3,34.07,27.11,100650.3,5686914.5,15.553679,9.367,;
1,イタリアンロースト,4,34.31,27.17,100652.96,558494.69,13.233001,7.679,;
1,イタリアンロースト,5,34.43,27.21,100648.45,534028.69,13.188205,9.955,;
1,イタリアンロースト,6,34.49,27.21,100647.86,514314.41,13.15059,9.962,;
1,イタリアンロースト,7,34.59,27.21,100645.73,103601.78,11.548309,8.398,;
1,イタリアンロースト,8,34.69,27.21,100644.63,121097.45,11.70435,10.156,;
1,イタリアンロースト,9,34.76,27.18,100645.66,136278.95,11.822459,10.118,;
1,イタリアンロースト,0,34.81,27.16,100647.75,149795.2,11.917025,10.095,;
1,イタリアンロースト,1,34.71,27.13,100650.95,15166860,16.534624,14.618,;
1,イタリアンロースト,2,34.27,27.02,100649.31,10611399,16.177439,9.643,;
1,イタリアンロースト,3,34.06,27.1,100643.66,5657458.5,15.548486,9.371,;
1,イタリアンロースト,4,34.31,27.17,100646.47,559410,13.234638,7.686,;
1,イタリアンロースト,5,34.42,27.18,100643.41,534865.5,13.189771,9.955,;
1,イタリアンロースト,6,34.49,27.19,100643.23,516259.12,13.154364,9.965,;
1,イタリアンロースト,7,34.59,27.18,100642.85,103413.45,11.546491,8.392,;
1,イタリアンロースト,8,34.69,27.18,100641.05,121701.92,11.70933,10.163,;
1,イタリアンロースト,9,34.76,27.17,100643.34,136170.22,11.821661,10.112,;
1,イタリアンロースト,0,34.81,27.11,100643.7,149795.2,11.917025,10.095,;
1,イタリアンロースト,1,34.7,27.11,100644.55,15093505,16.529776,14.613,;
1,イタリアンロースト,2,34.27,26.99,100647.37,10747130,16.190149,9.66,;
1,イタリアンロースト,3,34.07,27.08,100648.27,5645761.5,15.546415,9.356,;
1,イタリアンロースト,4,34.31,27.13,100647.29,560328.31,13.236279,7.69,;
1,イタリアンロースト,5,34.42,27.16,100646.23,534446.75,13.188988,9.953,;
1,イタリアンロースト,6,34.49,27.16,100645.65,515479.5,13.152853,9.964,;
1,イタリアンロースト,7,34.59,27.15,100643.73,103163.41,11.544069,8.391,;
1,イタリアンロースト,8,34.69,27.17,100644.44,121442.13,11.707193,10.163,;
1,イタリアンロースト,9,34.76,27.16,100642.84,135737.02,11.818475,10.111,;
1,イタリアンロースト,0,34.8,27.11,100644.1,150854.45,11.92407,10.106,;
1,イタリアンロースト,1,34.71,27.07,100643.39,15114391,16.531158,14.607,;
